ID_Cliente,Motivo,Education,Cidade,Renda_anual,Aulas,NPS,Num_Aulas,Ano_de_nascimento,Banheiros_na_casa,Quartos_na_casa,motivo_na,renda_na,Quartos_Banheiros,faixa_idade
284,Trabalho,Mestrado,São Paulo,44319,Ingles,1,26,2001,2,3,False,False,3Q_2B,2000s
285,Viagem,Graduação,São Paulo,30631,Espanhol,2,11,2000,1,2,False,False,2Q_1B,2000s
286,Estudos,Graduação,São Paulo,75278,Ingles,3,1,1978,5,6,False,False,6Q_5B,<1980
287,Trabalho,Mestrado,São Paulo,50898,Espanhol,3,10,1982,3,3,False,False,3Q_3B,1980s
288,Viagem,Graduação,São Paulo,79946,Espanhol,2,7,1992,5,6,False,False,6Q_5B,1990s
289,Trabalho,Mestrado,São Paulo,35416,Espanhol,1,21,1975,2,2,False,False,2Q_2B,<1980
290,Estudos,Ensino Médio,São Paulo,32414,Espanhol,3,13,2010,1,2,False,False,2Q_1B,2010s
291,Viagem,Graduação,São Paulo,38361,Espanhol,2,1,1995,1,2,False,False,2Q_1B,1990s
292,Viagem,Graduação,São Bernardo,82497,Ingles,3,23,2006,5,6,False,False,6Q_5B,2000s
293,Estudos,Graduação,São Paulo,16626,Espanhol,1,11,1997,1,1,False,False,1Q_1B,1990s
294,Trabalho,Graduação,São Paulo,29672,Espanhol,3,7,1991,1,1,False,False,1Q_1B,1990s
296,Estudos,Ensino Médio,São Bernardo,35388,Espanhol e Ingles,4,26,2014,2,2,False,False,2Q_2B,2010s
297,Viagem,Mestrado,São Paulo,42386,Espanhol,1,14,2012,2,3,False,False,3Q_2B,2010s
298,Viagem,Graduação,São Paulo,68627,Ingles,4,20,2008,4,5,False,False,5Q_4B,2000s
299,Viagem,Doutorado,São Paulo,57912,Espanhol e Ingles,3,30,1991,2,4,False,False,4Q_2B,1990s
300,Estudos,Graduação,São Paulo,35246,Espanhol,4,6,1984,1,2,False,False,2Q_1B,1980s
301,Estudos,Ensino Médio,São Paulo,58821,Ingles,2,29,1982,4,4,False,False,4Q_4B,1980s
302,Trabalho,Doutorado,São Paulo,0,Ingles,5,22,2004,3,3,False,True,3Q_3B,2000s
303,Viagem,Graduação,São Paulo,39747,Espanhol,5,9,2014,2,2,False,False,2Q_2B,2010s
304,Viagem,Graduação,São Bernardo,23976,Espanhol,4,13,2010,1,1,False,False,1Q_1B,2010s
305,Viagem,Mestrado,Taubaté,0,Ingles,3,5,1987,5,6,False,True,6Q_5B,1980s
306,Estudos,Graduação,São Paulo,27038,Espanhol,2,14,1992,1,1,False,False,1Q_1B,1990s
307,Estudos,Graduação,São Paulo,77457,Ingles,3,38,1973,5,6,False,False,6Q_5B,<1980
308,Trabalho,Mestrado,São Bernardo,64100,Espanhol e Ingles,2,13,1990,4,5,False,False,5Q_4B,1990s
309,Trabalho,Mestrado,São Paulo,0,Espanhol,1,4,2018,2,3,False,True,3Q_2B,2010s
310,Viagem,Graduação,São Paulo,0,Espanhol,4,8,2002,1,1,False,True,1Q_1B,2000s
311,Viagem,Graduação,São Paulo,22574,Espanhol,2,8,1993,1,1,False,False,1Q_1B,1990s
312,Estudos,Graduação,São Paulo,52247,Ingles,4,18,2015,3,1,False,False,1Q_3B,2010s
313,Trabalho,Mestrado,Taubaté,70893,Espanhol,5,7,2002,5,5,False,False,5Q_5B,2000s
314,Estudos,Graduação,São Bernardo,54198,Espanhol,5,19,1992,3,4,False,False,4Q_3B,1990s
315,Viagem,Mestrado,São Paulo,28839,Espanhol,4,12,1982,1,1,False,False,1Q_1B,1980s
317,Viagem,Graduação,São Paulo,66503,Ingles,2,20,2011,4,5,False,False,5Q_4B,2010s
318,Trabalho,Graduação,São Paulo,30833,Espanhol,2,4,1977,1,2,False,False,2Q_1B,<1980
319,Trabalho,Graduação,São Paulo,52247,Ingles,1,6,1996,3,1,False,False,1Q_3B,1990s
320,Estudos,Graduação,São Paulo,64795,Ingles,4,13,1997,4,5,False,False,5Q_4B,1990s
321,Trabalho,Graduação,São Bernardo,34421,Espanhol,2,15,2000,2,2,False,False,2Q_2B,2000s
322,Trabalho,Doutorado,São Paulo,47025,Ingles,4,7,1991,3,3,False,False,3Q_3B,1990s
323,Trabalho,Doutorado,São Paulo,64325,Ingles,2,17,1987,4,5,False,False,5Q_4B,1980s
325,Viagem,Graduação,São Bernardo,62187,Ingles,2,1,1983,4,4,False,False,4Q_4B,1980s
326,Trabalho,Doutorado,São Paulo,14849,Ingles,3,1,2002,1,1,False,False,1Q_1B,2000s
327,Estudos,Graduação,São Paulo,27255,Espanhol,4,21,2010,1,1,False,False,1Q_1B,2010s
328,Trabalho,Doutorado,São Paulo,54432,Ingles,5,42,1976,3,4,False,False,4Q_3B,<1980
329,Viagem,Doutorado,São Paulo,29999,Ingles,3,17,2012,1,1,False,False,1Q_1B,2010s
330,Viagem,Graduação,São Paulo,24072,Espanhol,2,15,2009,1,1,False,False,1Q_1B,2000s
331,Trabalho,Doutorado,São Bernardo,33996,Ingles,3,10,2015,2,2,False,False,2Q_2B,2010s
333,Trabalho,Mestrado,São Paulo,35178,Ingles,3,36,1997,2,2,False,False,2Q_2B,1990s
334,Viagem,Graduação,São Paulo,22010,Espanhol,1,2,2009,1,1,False,False,1Q_1B,2000s
335,Estudos,Graduação,São Paulo,62204,Ingles,2,11,1986,3,4,False,False,4Q_3B,1980s
337,Trabalho,Graduação,São Bernardo,30675,Espanhol,3,8,1998,1,2,False,False,2Q_1B,1990s
338,Estudos,Graduação,São Paulo,83003,Ingles,3,30,1991,5,6,False,False,6Q_5B,1990s
340,Estudos,Graduação,São Paulo,68655,Espanhol e Ingles,4,2,2014,4,5,True,False,5Q_4B,2010s
341,Estudos,Graduação,São Paulo,41411,Espanhol,4,16,2012,2,3,False,False,3Q_2B,2010s
342,Trabalho,Doutorado,São Paulo,55212,Ingles,2,13,1995,3,4,False,False,4Q_3B,1990s
344,Viagem,Ensino Fundamental,São Paulo,0,Ingles,1,11,1999,1,1,False,True,1Q_1B,1990s
345,Estudos,Graduação,São Paulo,82623,Ingles,4,31,1978,5,6,False,False,6Q_5B,<1980
346,Estudos,Graduação,São Paulo,44300,Espanhol,3,6,1991,2,3,False,False,3Q_2B,1990s
347,Viagem,Graduação,São Paulo,84835,Ingles,3,24,1996,4,6,False,False,6Q_4B,1990s
348,Estudos,Graduação,São Paulo,0,Espanhol,3,12,1997,1,2,False,True,2Q_1B,1990s
349,Trabalho,Mestrado,São Paulo,33181,Espanhol e Ingles,4,1,2002,2,2,False,False,2Q_2B,2000s
350,Estudos,Graduação,São Paulo,71113,Ingles,3,40,1983,4,5,False,False,5Q_4B,1980s
351,Viagem,Graduação,Campinas,71952,Ingles,5,43,2012,5,5,False,False,5Q_5B,2010s
352,Trabalho,Doutorado,São Paulo,69759,Ingles,2,20,1992,4,5,False,False,5Q_4B,1990s
353,Trabalho,Graduação,São Paulo,72099,Ingles,4,9,2000,5,5,False,False,5Q_5B,2000s
354,Trabalho,Doutorado,São Paulo,60000,Ingles,4,27,2002,3,4,False,False,4Q_3B,2000s
355,Trabalho,Graduação,São Paulo,38643,Espanhol,1,14,2004,2,2,False,False,2Q_2B,2000s
356,Estudos,Graduação,São Paulo,50737,Espanhol,3,5,1981,2,3,False,False,3Q_2B,1980s
357,Trabalho,Doutorado,São Paulo,68462,Ingles,4,10,1995,4,5,False,False,5Q_4B,1990s
359,Estudos,Doutorado,São Paulo,46681,Ingles,4,22,1974,3,3,False,False,3Q_3B,<1980
360,Viagem,Graduação,São Paulo,78618,Ingles,3,15,1983,5,6,False,False,6Q_5B,1980s
361,Trabalho,Doutorado,São Paulo,62187,Espanhol e Ingles,2,23,1995,4,4,False,False,4Q_4B,1990s
362,Estudos,Graduação,São Paulo,28442,Espanhol,5,10,2004,1,1,False,False,1Q_1B,2000s
363,Trabalho,Doutorado,São Paulo,37717,Ingles,1,23,2004,2,2,False,False,2Q_2B,2000s
364,Trabalho,Graduação,Campinas,51479,Ingles,5,1,1993,4,4,False,False,4Q_4B,1990s
365,Trabalho,Graduação,São Paulo,54803,Espanhol,1,1,1995,3,4,False,False,4Q_3B,1990s
366,Viagem,Graduação,Taubaté,79530,Ingles,3,5,1986,5,6,False,False,6Q_5B,1980s
367,Trabalho,Graduação,Campinas,31615,Ingles,4,38,2002,2,2,False,False,2Q_2B,2000s
368,Estudos,Graduação,São Paulo,72025,Espanhol,2,5,1988,5,5,False,False,5Q_5B,1980s
369,Trabalho,Doutorado,São Paulo,52614,Espanhol e Ingles,3,36,2001,2,4,False,False,4Q_2B,2000s
370,Viagem,Ensino Médio,São Paulo,35684,Espanhol,4,9,2010,2,2,False,False,2Q_2B,2010s
371,Viagem,Graduação,São Paulo,48178,Espanhol,3,4,2001,2,3,False,False,3Q_2B,2000s
373,Estudos,Graduação,São Paulo,63810,Ingles,2,10,1992,4,5,False,False,5Q_4B,1990s
374,Trabalho,Doutorado,São Paulo,0,Ingles,4,4,1998,1,2,False,True,2Q_1B,1990s
375,Trabalho,Mestrado,São Paulo,46098,Espanhol,3,18,2001,3,3,True,False,3Q_3B,2000s
376,Viagem,Graduação,São Bernardo,22585,Espanhol,3,3,1996,1,1,False,False,1Q_1B,1990s
377,Trabalho,Graduação,São Paulo,30279,Espanhol,2,8,2015,1,2,False,False,2Q_1B,2010s
378,Viagem,Doutorado,São Bernardo,0,Ingles,3,28,1987,4,5,False,True,5Q_4B,1980s
379,Estudos,Graduação,São Paulo,30822,Espanhol,2,11,1995,1,2,False,False,2Q_1B,1990s
380,Trabalho,Doutorado,São Paulo,33581,Espanhol e Ingles,2,13,1995,2,2,False,False,2Q_2B,1990s
381,Estudos,Graduação,São Paulo,19986,Espanhol,4,17,2011,1,1,False,False,1Q_1B,2010s
382,Estudos,Graduação,São Paulo,27421,Espanhol,4,3,1980,1,1,False,False,1Q_1B,1980s
383,Estudos,Ensino Médio,Campinas,35688,Ingles,3,38,1999,2,2,False,False,2Q_2B,1990s
384,Trabalho,Mestrado,São Bernardo,36143,Espanhol,4,16,2007,2,2,False,False,2Q_2B,2000s
385,Estudos,Graduação,São Bernardo,10245,Espanhol,4,10,1997,1,1,False,False,1Q_1B,1990s
386,Trabalho,Mestrado,São Paulo,43795,Espanhol e Ingles,1,36,1994,2,3,False,False,3Q_2B,1990s
387,Viagem,Graduação,São Paulo,0,Espanhol e Ingles,3,19,1986,4,5,False,True,5Q_4B,1980s
388,Trabalho,Graduação,São Bernardo,38823,Espanhol,2,5,1975,2,2,False,False,2Q_2B,<1980
389,Estudos,Doutorado,São Bernardo,83664,Ingles,2,31,1994,5,6,False,False,6Q_5B,1990s
390,Trabalho,Graduação,Rio Branco,90300,Espanhol,5,12,2005,5,6,False,False,6Q_5B,2000s
391,Viagem,Mestrado,São Paulo,62499,Ingles,4,35,2005,4,4,True,False,4Q_4B,2000s
392,Trabalho,Graduação,São Paulo,74293,Ingles,3,9,2019,5,5,False,False,5Q_5B,2010s
393,Estudos,Doutorado,São Bernardo,51012,Ingles,3,1,1972,3,3,False,False,3Q_3B,<1980
394,Trabalho,Mestrado,São Paulo,0,Ingles,1,43,1994,4,5,False,True,5Q_4B,1990s
395,Trabalho,Doutorado,Campinas,68682,Ingles,1,15,2017,5,5,False,False,5Q_5B,2010s
396,Trabalho,Graduação,Campinas,43824,Espanhol,3,11,1997,2,3,False,False,3Q_2B,1990s
397,Trabalho,Graduação,São Paulo,15345,Espanhol,3,7,2010,1,1,False,False,1Q_1B,2010s
398,Trabalho,Graduação,São Bernardo,23442,Espanhol,3,10,2013,1,1,False,False,1Q_1B,2010s
399,Estudos,Ensino Médio,São Bernardo,14515,Espanhol,3,8,2006,1,1,False,False,1Q_1B,2000s
400,Viagem,Ensino Médio,São Paulo,31395,Espanhol,4,11,1982,1,2,False,False,2Q_1B,1980s
401,Estudos,Graduação,Campinas,75276,Ingles,3,16,1991,5,6,False,False,6Q_5B,1990s
402,Estudos,Graduação,São Paulo,42373,Ingles,3,40,2000,2,3,False,False,3Q_2B,2000s
403,Trabalho,Graduação,São Bernardo,30507,Espanhol,2,13,1986,1,2,False,False,2Q_1B,1980s
404,Trabalho,Doutorado,São Paulo,55521,Ingles,3,28,1981,3,4,False,False,4Q_3B,1980s
405,Trabalho,Graduação,Campinas,48006,Espanhol,2,18,1991,3,3,False,False,3Q_3B,1990s
406,Estudos,Doutorado,São Paulo,27213,Espanhol e Ingles,2,17,1998,1,1,False,False,1Q_1B,1990s
407,Trabalho,Doutorado,São Paulo,65808,Ingles,4,27,1997,3,5,False,False,5Q_3B,1990s
409,Trabalho,Graduação,São Paulo,50437,Espanhol,1,4,1989,2,3,False,False,3Q_2B,1980s
410,Estudos,Ensino Médio,São Paulo,23616,Espanhol,3,21,2008,1,1,True,False,1Q_1B,2000s
411,Trabalho,Graduação,Taubaté,53858,Espanhol,1,1,2002,4,4,False,False,4Q_4B,2000s
412,Trabalho,Doutorado,Taubaté,66465,Ingles,4,10,1981,5,5,False,False,5Q_5B,1980s
413,Estudos,Graduação,São Paulo,46923,Espanhol,2,9,2013,3,3,False,False,3Q_3B,2010s
414,Estudos,Graduação,São Paulo,75072,Ingles,1,34,1988,5,6,False,False,6Q_5B,1980s
415,Estudos,Doutorado,São Paulo,75865,Ingles,3,21,1969,5,6,False,False,6Q_5B,<1980
416,Estudos,Ensino Médio,São Paulo,19789,Ingles,2,24,2001,1,1,False,False,1Q_1B,2000s
417,Viagem,Graduação,São Paulo,80134,Espanhol,2,13,2020,5,6,False,False,6Q_5B,2010s
418,Viagem,Graduação,São Paulo,91065,Ingles,2,43,2007,5,6,False,False,6Q_5B,2000s
419,Trabalho,Mestrado,São Bernardo,49505,Espanhol,2,11,1997,3,3,False,False,3Q_3B,1990s
420,Trabalho,Doutorado,São Bernardo,37401,Ingles,5,28,1999,2,2,False,False,2Q_2B,1990s
421,Trabalho,Graduação,São Bernardo,30096,Espanhol e Ingles,2,33,2009,1,2,False,False,2Q_1B,2000s
422,Trabalho,Mestrado,São Paulo,18492,Espanhol,3,7,2008,1,1,False,False,1Q_1B,2000s
423,Viagem,Mestrado,São Paulo,0,Espanhol,1,9,2000,5,6,False,True,6Q_5B,2000s
424,Trabalho,Doutorado,São Paulo,93027,Ingles,3,28,1967,4,6,False,False,6Q_4B,<1980
425,Trabalho,Graduação,São Paulo,48686,Ingles,3,36,1979,3,3,False,False,3Q_3B,<1980
426,Trabalho,Graduação,São Paulo,92910,Ingles,4,15,2012,5,6,False,False,6Q_5B,2010s
427,Estudos,Graduação,Campinas,75433,Espanhol e Ingles,3,30,2015,5,6,False,False,6Q_5B,2010s
428,Estudos,Ensino Médio,São Paulo,10404,Espanhol,1,8,2015,1,1,False,False,1Q_1B,2010s
429,Estudos,Graduação,São Paulo,61314,Ingles,1,7,1994,4,4,False,False,4Q_4B,1990s
431,Estudos,Graduação,São Bernardo,42387,Espanhol,4,7,2015,2,3,False,False,3Q_2B,2010s
432,Viagem,Ensino Médio,São Paulo,67309,Ingles,3,4,1993,4,5,False,False,5Q_4B,1990s
433,Viagem,Graduação,São Paulo,75236,Ingles,3,1,1990,5,6,False,False,6Q_5B,1990s
434,Viagem,Graduação,São Paulo,30015,Espanhol,2,14,1996,1,2,False,False,2Q_1B,1990s
436,Estudos,Graduação,São Paulo,67272,Espanhol,1,12,1992,3,5,False,False,5Q_3B,1990s
438,Viagem,Doutorado,São Bernardo,32011,Ingles,3,3,1997,1,2,False,False,2Q_1B,1990s
439,Viagem,Ensino Médio,São Paulo,0,Espanhol,2,7,2012,1,1,False,True,1Q_1B,2010s
440,Estudos,Graduação,São Paulo,0,Espanhol,3,14,2015,1,1,False,True,1Q_1B,2010s
441,Estudos,Doutorado,Rio Branco,0,Ingles,4,17,1974,4,4,False,True,4Q_4B,<1980
442,Viagem,Graduação,São Paulo,18100,Espanhol,1,12,1972,1,1,False,False,1Q_1B,<1980
443,Trabalho,Graduação,São Paulo,30279,Espanhol e Ingles,1,1,2015,1,2,False,False,2Q_1B,2010s
444,Estudos,Ensino Médio,São Bernardo,20130,Espanhol,3,14,2000,1,1,False,False,1Q_1B,2000s
445,Viagem,Graduação,Campinas,23295,Espanhol,1,13,1985,2,1,False,False,1Q_2B,1980s
446,Trabalho,Mestrado,Rio Branco,42618,Espanhol,1,6,1998,3,3,False,False,3Q_3B,1990s
447,Trabalho,Graduação,São Bernardo,81246,Espanhol e Ingles,1,42,1990,5,6,False,False,6Q_5B,1990s
448,Viagem,Graduação,São Paulo,24027,Espanhol,2,7,2002,1,1,False,False,1Q_1B,2000s
450,Trabalho,Graduação,São Bernardo,57959,Espanhol,2,14,1981,3,4,False,False,4Q_3B,1980s
451,Viagem,Graduação,São Paulo,0,Ingles,3,16,1995,3,4,False,True,4Q_3B,1990s
452,Trabalho,Mestrado,São Paulo,36230,Espanhol e Ingles,2,41,1997,2,2,False,False,2Q_2B,1990s
453,Estudos,Ensino Médio,Campinas,70829,Ingles,3,25,2006,5,5,False,False,5Q_5B,2000s
454,Estudos,Graduação,São Paulo,65991,Espanhol,3,13,2002,4,5,False,False,5Q_4B,2000s
455,Estudos,Graduação,São Paulo,38988,Espanhol e Ingles,4,11,1998,2,2,False,False,2Q_2B,1990s
456,Estudos,Ensino Médio,São Paulo,89572,Ingles,4,32,1992,4,6,False,False,6Q_4B,1990s
457,Viagem,Mestrado,São Paulo,42207,Espanhol,3,10,2010,2,3,False,False,3Q_2B,2010s
458,Trabalho,Graduação,São Paulo,0,Espanhol,5,11,1978,2,3,False,True,3Q_2B,<1980
459,Viagem,Ensino Médio,São Paulo,66664,Espanhol,2,16,2008,4,5,False,False,5Q_4B,2000s
460,Estudos,Graduação,São Paulo,60597,Ingles,2,33,1990,4,4,False,False,4Q_4B,1990s
461,Trabalho,Graduação,São Paulo,70165,Espanhol,2,7,1975,4,5,False,False,5Q_4B,<1980
463,Viagem,Graduação,São Paulo,80124,Espanhol,3,13,1989,5,6,False,False,6Q_5B,1980s
464,Trabalho,Graduação,Taubaté,33183,Espanhol,2,9,2001,3,2,False,False,2Q_3B,2000s
465,Trabalho,Doutorado,São Paulo,0,Ingles,2,11,1995,4,5,False,True,5Q_4B,1990s
466,Trabalho,Doutorado,São Paulo,75261,Ingles,2,17,1981,5,6,False,False,6Q_5B,1980s
467,Viagem,Graduação,Campinas,31880,Ingles,3,24,1996,1,2,False,False,2Q_1B,1990s
468,Estudos,Graduação,São Paulo,0,Ingles,4,16,1977,3,4,False,True,4Q_3B,<1980
470,Viagem,Graduação,São Paulo,61456,Ingles,5,27,2001,3,4,False,False,4Q_3B,2000s
471,Trabalho,Graduação,Taubaté,37406,Espanhol,2,9,2006,3,2,False,False,2Q_3B,2000s
472,Estudos,Doutorado,São Paulo,56937,Ingles,1,31,2007,2,4,False,False,4Q_2B,2000s
473,Trabalho,Graduação,Campinas,38415,Espanhol e Ingles,3,26,2004,2,2,False,False,2Q_2B,2000s
474,Trabalho,Graduação,São Paulo,20518,Espanhol,1,15,2014,1,1,False,False,1Q_1B,2010s
475,Viagem,Graduação,Rio Branco,62503,Ingles,3,30,1982,5,4,False,False,4Q_5B,1980s
476,Viagem,Doutorado,São Paulo,41644,Ingles,4,38,1998,1,3,False,False,3Q_1B,1990s
477,Estudos,Mestrado,São Paulo,0,Ingles,4,23,2003,3,4,True,True,4Q_3B,2000s
478,Trabalho,Doutorado,Taubaté,62010,Ingles,4,1,1998,5,4,False,False,4Q_5B,1990s
479,Estudos,Graduação,São Paulo,41124,Espanhol,1,14,2003,2,3,False,False,3Q_2B,2000s
480,Trabalho,Mestrado,São Paulo,38961,Espanhol e Ingles,4,27,1999,2,2,True,False,2Q_2B,1990s
481,Trabalho,Mestrado,São Paulo,37760,Espanhol,5,14,1998,2,2,False,False,2Q_2B,1990s
482,Viagem,Graduação,São Paulo,32233,Espanhol,4,17,2000,2,2,False,False,2Q_2B,2000s
483,Trabalho,Graduação,São Paulo,43057,Espanhol,3,10,2001,2,3,False,False,3Q_2B,2000s
484,Trabalho,Mestrado,São Paulo,83151,Ingles,3,26,1986,5,6,False,False,6Q_5B,1980s
485,Trabalho,Doutorado,Campinas,78825,Ingles,4,10,1990,5,6,False,False,6Q_5B,1990s
486,Trabalho,Mestrado,São Paulo,65104,Espanhol,2,13,2002,3,5,False,False,5Q_3B,2000s
487,Trabalho,Graduação,São Paulo,60093,Espanhol e Ingles,1,24,2000,4,4,False,False,4Q_4B,2000s
488,Viagem,Graduação,Taubaté,14045,Ingles,4,12,1995,2,1,False,False,1Q_2B,1990s
489,Estudos,Ensino Médio,Campinas,28457,Ingles,3,29,1978,1,1,False,False,1Q_1B,<1980
490,Trabalho,Doutorado,São Paulo,78952,Ingles,4,39,1984,5,6,False,False,6Q_5B,1980s
491,Trabalho,Graduação,São Paulo,0,Espanhol,1,8,2002,3,3,False,True,3Q_3B,2000s
492,Estudos,Graduação,São Paulo,76005,Ingles,3,20,1981,5,6,False,False,6Q_5B,1980s
493,Trabalho,Mestrado,São Paulo,58308,Ingles,3,25,1990,3,4,False,False,4Q_3B,1990s
495,Trabalho,Mestrado,São Paulo,59432,Espanhol e Ingles,3,12,1988,4,4,False,False,4Q_4B,1980s
497,Trabalho,Doutorado,São Paulo,78642,Ingles,1,24,1997,4,6,False,False,6Q_4B,1990s
499,Trabalho,Graduação,Rio Branco,0,Ingles,4,28,1970,5,5,False,True,5Q_5B,<1980
500,Estudos,Graduação,São Paulo,0,Espanhol,1,12,1976,1,1,False,True,1Q_1B,<1980
501,Trabalho,Mestrado,São Paulo,48330,Espanhol,2,9,1987,3,3,False,False,3Q_3B,1980s
502,Estudos,Ensino Fundamental,São Paulo,24279,Espanhol e Ingles,2,10,2016,1,1,False,False,1Q_1B,2010s
503,Trabalho,Doutorado,São Bernardo,0,Ingles,2,1,2011,4,5,False,True,5Q_4B,2010s
504,Trabalho,Mestrado,São Paulo,50943,Espanhol,2,10,1982,3,3,False,False,3Q_3B,1980s
505,Viagem,Graduação,São Paulo,53653,Ingles,4,31,1979,3,4,False,False,4Q_3B,<1980
506,Estudos,Graduação,Campinas,65665,Espanhol,3,13,2002,5,5,False,False,5Q_5B,2000s
507,Estudos,Graduação,São Bernardo,81217,Ingles,2,26,2015,5,6,False,False,6Q_5B,2010s
508,Trabalho,Graduação,Campinas,34935,Espanhol,3,6,2018,3,2,False,False,2Q_3B,2010s
509,Estudos,Graduação,São Bernardo,61250,Espanhol e Ingles,5,20,1985,4,4,False,False,4Q_4B,1980s
510,Estudos,Doutorado,São Paulo,39665,Espanhol e Ingles,3,38,2007,2,2,False,False,2Q_2B,2000s
511,Trabalho,Graduação,São Paulo,60152,Ingles,2,39,2005,4,4,False,False,4Q_4B,2000s
512,Viagem,Graduação,Campinas,48920,Espanhol,2,20,1990,4,3,False,False,3Q_4B,1990s
515,Trabalho,Mestrado,São Paulo,81169,Ingles,4,30,2001,4,6,False,False,6Q_4B,2000s
516,Viagem,Graduação,São Paulo,36443,Espanhol,5,5,1987,2,2,False,False,2Q_2B,1980s
517,Viagem,Graduação,São Bernardo,26095,Espanhol,3,4,2016,1,1,False,False,1Q_1B,2010s
518,Estudos,Graduação,Rio Branco,71367,Ingles,1,18,1985,5,5,False,False,5Q_5B,1980s
520,Estudos,Graduação,São Paulo,30630,Ingles,4,2,1991,1,2,False,False,2Q_1B,1990s
521,Trabalho,Mestrado,São Paulo,73454,Ingles,3,17,2013,5,5,False,False,5Q_5B,2010s
522,Trabalho,Graduação,Taubaté,42691,Espanhol,3,16,2017,3,3,False,False,3Q_3B,2010s
523,Viagem,Graduação,São Bernardo,70503,Ingles,3,7,1979,4,5,False,False,5Q_4B,<1980
524,Viagem,Graduação,São Bernardo,25545,Espanhol,3,14,2013,1,1,False,False,1Q_1B,2010s
525,Estudos,Graduação,São Paulo,32880,Espanhol,2,13,2012,2,2,False,False,2Q_2B,2010s
527,Trabalho,Mestrado,São Paulo,50353,Espanhol,1,13,2003,3,3,False,False,3Q_3B,2000s
528,Viagem,Graduação,São Paulo,61839,Ingles,4,11,1990,3,4,False,False,4Q_3B,1990s
529,Trabalho,Doutorado,Campinas,49154,Ingles,2,29,1986,3,3,False,False,3Q_3B,1980s
530,Viagem,Ensino Médio,São Bernardo,47682,Espanhol,2,10,2001,3,3,False,False,3Q_3B,2000s
532,Trabalho,Mestrado,Rio Branco,57954,Espanhol,4,6,2003,4,4,False,False,4Q_4B,2000s
533,Viagem,Graduação,São Paulo,65316,Ingles,5,26,1988,4,5,False,False,5Q_4B,1980s
534,Estudos,Graduação,São Bernardo,28567,Espanhol,1,10,2008,1,1,False,False,1Q_1B,2000s
535,Estudos,Mestrado,Campinas,47352,Espanhol,1,7,1977,4,3,True,False,3Q_4B,<1980
536,Trabalho,Graduação,São Bernardo,44931,Espanhol e Ingles,5,28,1993,3,3,False,False,3Q_3B,1990s
537,Estudos,Graduação,São Paulo,76982,Espanhol e Ingles,4,14,1993,5,6,False,False,6Q_5B,1990s
538,Estudos,Ensino Médio,São Paulo,57247,Ingles,2,2,1978,3,4,False,False,4Q_3B,<1980
539,Trabalho,Mestrado,São Paulo,22944,Espanhol,1,15,2007,1,1,False,False,1Q_1B,2000s
540,Viagem,Ensino Médio,Taubaté,25315,Espanhol,1,9,2003,2,1,False,False,1Q_2B,2000s
541,Viagem,Graduação,São Paulo,43638,Espanhol,4,6,1995,2,3,False,False,3Q_2B,1990s
542,Trabalho,Doutorado,São Paulo,42710,Ingles,4,27,2010,2,3,False,False,3Q_2B,2010s
543,Estudos,Doutorado,São Paulo,84169,Ingles,1,38,2008,5,6,False,False,6Q_5B,2000s
544,Trabalho,Graduação,São Paulo,54058,Ingles,1,11,2002,3,4,False,False,4Q_3B,2000s
545,Viagem,Ensino Médio,São Paulo,24683,Espanhol,3,8,2016,1,1,False,False,1Q_1B,2010s
546,Viagem,Graduação,São Paulo,85620,Espanhol,2,12,1990,5,6,False,False,6Q_5B,1990s
547,Estudos,Graduação,São Paulo,47850,Espanhol,1,7,2006,3,3,False,False,3Q_3B,2000s
548,Estudos,Graduação,São Paulo,19514,Espanhol,2,6,1994,1,1,False,False,1Q_1B,1990s
549,Trabalho,Mestrado,São Bernardo,27159,Espanhol,2,11,1999,1,1,False,False,1Q_1B,1990s
550,Estudos,Ensino Médio,São Paulo,39548,Espanhol e Ingles,2,32,1989,2,2,False,False,2Q_2B,1980s
551,Estudos,Graduação,Campinas,21474,Espanhol,1,11,2015,1,1,False,False,1Q_1B,2010s
552,Viagem,Doutorado,São Paulo,60504,Ingles,3,18,1997,4,4,False,False,4Q_4B,1990s
553,Viagem,Graduação,São Paulo,0,Espanhol,2,7,1989,1,1,False,True,1Q_1B,1980s
555,Viagem,Graduação,São Paulo,43462,Espanhol,2,8,1978,2,3,False,False,3Q_2B,<1980
556,Trabalho,Doutorado,São Paulo,54880,Ingles,4,20,2004,3,4,False,False,4Q_3B,2000s
557,Estudos,Graduação,São Paulo,79908,Espanhol e Ingles,4,1,2008,4,6,False,False,6Q_4B,2000s
558,Estudos,Ensino Médio,São Bernardo,15315,Espanhol,3,11,1996,1,1,False,False,1Q_1B,1990s
559,Trabalho,Graduação,São Paulo,0,Ingles,4,8,1985,5,6,False,True,6Q_5B,1980s
560,Estudos,Graduação,São Bernardo,33039,Espanhol,3,3,2004,2,2,False,False,2Q_2B,2000s
561,Viagem,Graduação,São Paulo,0,Ingles,3,30,2006,5,6,False,True,6Q_5B,2000s
562,Trabalho,Mestrado,São Paulo,71499,Ingles,3,18,1997,4,5,False,False,5Q_4B,1990s
563,Viagem,Ensino Médio,São Paulo,62466,Ingles,3,26,1996,3,4,False,False,4Q_3B,1990s
564,Trabalho,Doutorado,São Paulo,48799,Ingles,5,7,1989,3,3,False,False,3Q_3B,1980s
